"GlobalID","GUID for meta","# Interviewer","# Site","Screen: 18+","Screen: Have you done this survey recently?","Agreement to participate","Are you/have you been a resident, got a holiday home here or been here over 3 months?","If here for less than 3 months, how many DAYS will you be in the area in total on this trip?","While you are on your trip, do you have access to a motorised boat/jetski (private/rental)?","If YES, how many DAYS out of your trip will you be going out on a boat in total?","How many DAYS of your trip will you be doing coastal shore based activities in total?","Excluding this trip, how many times have you been to the area in the last 12 month?","created_user","created_date","last_edited_user","last_edited_date","Are you of Aboriginal or Torres Strait Islander origin?","Are you a Traditional Owner of the region?","x","y"
"CFC1C208-99EA-400C-A44E-59F7568436C9",NA,"NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.8929388,-33.8629394
"CEA1A63B-5F37-4AC9-94DC-4603DE118221",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.893838,-33.8650663
"35A2D570-AA32-4742-8780-CE1936174F5E",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.8939151,-33.86431611
"D25F7397-7084-4198-A388-DDC03E2C93AB",NA,"NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.8940774,-33.86482421
"4258C1EC-182E-40AD-B111-F3BDEA38B9B1",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.8941945,-33.86506129
"CED47E29-61F2-4D0C-AF90-858F38A02FA9",NA,"NSH","EsperanceBR","Yes","No","No","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.8938983,-33.86519147
"C5E9BA25-E6A4-4BD1-A85B-93AA29E204CF",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.8938983,-33.86519147
"78DA4AC9-7A19-456C-9EFD-70A2827639D8",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.8937874,-33.86682963
"4C47C3D8-0F8A-42F9-B444-E80C9FE0912F",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.8931129,-33.86754792
"0A746C95-EB73-45C3-A5BE-338F291883EE",NA,"NSH","EsperanceBR","Yes","Yes","Yes","No",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.8940852,-33.86664444
"1965DC34-C1DD-4374-8FAA-82ABDB43CB46",NA,"NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.8941412,-33.86514486
"467CD45A-DD62-49E6-A272-CB9FF2B1C2CD",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","18/4/22","No","No",121.8940106,-33.86491425
"FD180512-D4B4-4D2C-B9B7-FFB78DC1A633",NA,"NSH","BandyCreekBR","Yes","No","Yes","No","3","Yes","2","1","6","Nicole.Hamre_UWA","19/4/22","Nicole.Hamre_UWA","19/4/22","No","No",121.9300408,-33.83289412
"E2D541F3-587C-40EF-9330-3C34F5D52444",NA,"NSH","BandyCreekBR","Yes","No","Yes","No","7","Yes","2","5","6","Nicole.Hamre_UWA","19/4/22","Nicole.Hamre_UWA","19/4/22","Yes","No",121.9309127,-33.83428503
"13C582EB-CB2A-4399-9532-923B3E14FCAF",NA,"EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","19/4/22","Nicole.Hamre_UWA","19/4/22","No","No",121.9303127,-33.83433801
"60BF6D99-857D-4210-852F-DC3456D4236D",NA,"NSH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","Nicole.Hamre_UWA","19/4/22","Nicole.Hamre_UWA","19/4/22","No","No",121.9311842,-33.83385217
"d229fbc9-8e01-40b0-9fb5-cba3afa74d77",NA,"Dummy","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Refusal",NA,NA,NA,"Nicole.Hamre_UWA","3/20/2022 7:49:43 AM","Nicole.Hamre_UWA","3/20/2022 7:49:43 AM","No","No",121.8998206,-33.85291542
"00576a5f-1c0b-4b13-9ed8-3ac9a6ca230e",NA,"Dummy","EsperanceBR","Yes","No","No","Refusal",NA,"Refusal",NA,NA,NA,"Nicole.Hamre_UWA","3/20/2022 7:57:29 AM","Nicole.Hamre_UWA","3/20/2022 7:57:29 AM","No","No",121.8998608,-33.8529449
"15fe2587-641f-4683-9733-4690dac9e7da",NA,"Dummy","EsperanceBR","Yes","Yes","No","Refusal",NA,"Refusal","1","4","3","Nicole.Hamre_UWA","3/20/2022 8:00:21 AM","Nicole.Hamre_UWA","3/20/2022 8:00:21 AM","Refusal","Refusal",121.8998227,-33.85292861
"2bc857c7-e7e1-4276-80c5-8e07fae4c1bf",NA,"EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/20/2022 3:22:26 AM","Nicole.Hamre_UWA","4/20/2022 3:22:26 AM","No","No",121.9345726,-33.83096055
"28802c9b-2c80-4f3d-a47b-7623adfbf78b",NA,"EH","BandyCreekBR","Yes","Yes","No","Refusal","Refusal","Refusal","Refusal","Refusal","Refusal","Nicole.Hamre_UWA","4/20/2022 4:41:43 AM","Nicole.Hamre_UWA","4/20/2022 4:41:43 AM","Refusal","Refusal",121.9311219,-33.83340006
"2d99b2bc-9cbf-44b5-aa40-827e88f53f1a",NA,"EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/20/2022 5:02:14 AM","Nicole.Hamre_UWA","4/20/2022 5:02:14 AM","No","No",121.9308789,-33.83361692
"934945f3-79e9-482d-a363-6ab9d499fb65",NA,"EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/20/2022 5:07:43 AM","Nicole.Hamre_UWA","4/20/2022 5:07:43 AM","No","No",121.9304682,-33.83453802
"8c7d2a0a-56c0-4f53-b19b-8a22b70dc03c",NA,"EH","BandyCreekBR","Yes","Yes","Yes","Yes","4","Yes","3","4","0","Nicole.Hamre_UWA","4/20/2022 5:44:42 AM","Nicole.Hamre_UWA","4/20/2022 6:04:25 AM","No","No",121.9306823,-33.83425209
"d15dace8-87a0-4972-9774-08afc83abe75",NA,"EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/20/2022 5:49:24 AM","Nicole.Hamre_UWA","4/20/2022 5:49:24 AM","No","No",121.9301308,-33.83366856
"a5443cb9-e2d4-4fd0-a8bf-33700aefba76",NA,"EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/20/2022 6:22:25 AM","Nicole.Hamre_UWA","4/20/2022 6:22:25 AM","No","No",121.9304069,-33.83407163
"260e5cda-90f0-4c5b-883c-b4121bc7b84b",NA,"Dummy","ETNTAC","Yes","No","No","No","0","No","0","1","1","Nicole.Hamre_UWA","4/9/22 6:55","Nicole.Hamre_UWA","4/9/22 6:55","Refusal","Refusal",121.9396624,-33.90887826
"26b39f16-4154-4203-a416-84d057d5ae42",NA,"NSH","BandyCreekBR","Yes","No","Yes","No","2","Yes","2","0","6","Nicole.Hamre_UWA","4/9/22 8:47","Nicole.Hamre_UWA","4/9/22 8:47","No","No",121.9309776,-33.83241643
"e1e791c4-667d-4050-8b2d-cbabc1763c8f",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,"0",NA,"Nicole.Hamre_UWA","4/10/22 4:48","Nicole.Hamre_UWA","4/10/22 4:48","No","No",121.8925555,-33.86552326
"c083df05-2a1b-4eaa-8e8b-78be6d6d23b8",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/10/22 4:56","Nicole.Hamre_UWA","4/10/22 4:56","No","No",121.8937686,-33.86442813
"976f4ce1-e494-4fac-b6b6-911d85b7b5a5",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/10/22 6:00","Nicole.Hamre_UWA","4/10/22 6:00","No","No",121.8931741,-33.86402357
"54703c2d-4c59-4618-a1ee-7ad7b0f50230",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/10/22 6:04","Nicole.Hamre_UWA","4/10/22 6:04","No","No",121.8930821,-33.8643829
"7e23f9bd-bb55-4c73-bbfb-16720ec6cfc2",NA,"NSH","EsperanceBR","Yes","Yes","NE","No","6","Yes","6","6","0","Nicole.Hamre_UWA","4/10/22 6:24","Nicole.Hamre_UWA","4/10/22 6:30","No","No",121.8931668,-33.86438612
"d8935b0d-a3d0-4a53-9784-a129dde1acfd",NA,"NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"No",NA,NA,NA,"Nicole.Hamre_UWA","4/10/22 6:35","Nicole.Hamre_UWA","4/10/22 6:35","No","No",121.8920454,-33.86640365
"515fda98-1290-4874-a430-5adc406f105c",NA,"NSH","EsperanceBR","Yes","Yes","Yes","No",NA,"No",NA,NA,NA,"Nicole.Hamre_UWA","4/10/22 6:55","Nicole.Hamre_UWA","4/10/22 6:55","No","No",121.8928994,-33.86226508
"03fdecb1-ae27-4104-b794-a1da5208ce3d",NA,"NSH","EsperanceBR","Yes","No","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/10/22 7:23","Nicole.Hamre_UWA","4/10/22 7:23","No","No",121.8934506,-33.86505941
"eb5c27c5-13a8-4da9-b4c3-a82b60c20e89",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 12:19:09 AM","Nicole.Hamre_UWA","4/15/2022 12:19:09 AM","No","No",121.8936625,-33.86464729
"7fa98aa1-9948-4ea6-bb8f-2f6d6907102a",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 1:09:17 AM","Nicole.Hamre_UWA","4/15/2022 1:09:17 AM","No","No",121.8937705,-33.86439443
"64d1ee1c-84a1-4002-9461-4a50b3eb7103",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 1:17:31 AM","Nicole.Hamre_UWA","4/15/2022 1:17:31 AM","No","No",121.8905774,-33.86386417
"db148d33-be9c-40bf-b12a-8e7d98c840ac",NA,"NSH","EsperanceBR","Yes","Yes","Yes","No","4","Yes","2","2","4","Nicole.Hamre_UWA","4/15/2022 1:54:42 AM","Nicole.Hamre_UWA","4/15/2022 1:54:42 AM","No","No",121.8931917,-33.86440158
"789c9d1a-8a8d-438e-a141-2d0c164693a1",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 2:08:41 AM","Nicole.Hamre_UWA","4/15/2022 2:08:41 AM","No","No",121.8929617,-33.86456006
"36e5caf1-449d-467b-a01f-e673c0db9e83",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 2:15:33 AM","Nicole.Hamre_UWA","4/15/2022 2:15:33 AM","No","No",121.8931515,-33.8644853
"939521fa-8bc9-4684-b798-d4773015d505",NA,"NSH","EsperanceBR","No","No","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 2:24:39 AM","Nicole.Hamre_UWA","4/15/2022 2:24:39 AM","No","No",121.8931679,-33.86415782
"0efdaec2-b09b-43b1-8aaa-f1d2627834a2",NA,"NSH","EsperanceBR","No","No","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 2:50:50 AM","Nicole.Hamre_UWA","4/15/2022 2:50:50 AM","No","No",121.8931298,-33.86455387
"48a5e583-8e0a-4224-ba44-44f105847073",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 2:58:23 AM","Nicole.Hamre_UWA","4/15/2022 2:58:23 AM","No","No",121.8931231,-33.86438798
"f9ba50eb-3783-4575-8621-eb242d578984",NA,"NSH","EsperanceBR","Yes","No","Yes","No","4","Yes","2","4","2","Nicole.Hamre_UWA","4/15/2022 3:11:45 AM","Nicole.Hamre_UWA","4/15/2022 3:11:45 AM","No","No",121.8939062,-33.86468083
"c1269ca1-4178-4f9f-8eeb-6a3963ad05f6",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 3:27:31 AM","Nicole.Hamre_UWA","4/15/2022 3:27:31 AM","No","No",121.8938098,-33.86479011
"e17a1455-fb18-498c-a7d1-ff8bd6ca5af0",NA,"NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 4:01:32 AM","Nicole.Hamre_UWA","4/15/2022 4:08:31 AM","No","No",121.891872,-33.86619618
"6d2bfd01-7609-49bd-97d3-875e513cb822",NA,"NSH","EsperanceBR","No","Yes","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 4:21:10 AM","Nicole.Hamre_UWA","4/15/2022 4:21:10 AM","No","No",121.8920132,-33.86617257
"8ce1dff4-1f33-458c-b328-19534709f037",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"No",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 4:22:54 AM","Nicole.Hamre_UWA","4/15/2022 4:22:54 AM","No","No",121.8932547,-33.86523296
"1ad8e3b2-70f5-4d7f-9088-7ed94ae942df",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 4:28:26 AM","Nicole.Hamre_UWA","4/15/2022 4:28:26 AM","No","No",121.8919848,-33.86605532
"e58ec471-186b-4132-a04a-8f9764d757de",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 4:44:00 AM","Nicole.Hamre_UWA","4/15/2022 4:44:00 AM","No","No",121.8927487,-33.86678165
"73f69097-9ede-4ca1-92b9-79470a32c70b",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 4:52:35 AM","Nicole.Hamre_UWA","4/15/2022 4:52:35 AM","No","No",121.8932206,-33.8646188
"7c5c128c-b06b-4385-9f1e-d2fe71ed945c",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 5:00:52 AM","Nicole.Hamre_UWA","4/15/2022 5:00:52 AM","No","No",121.8935382,-33.8648427
"768695e7-1689-42c1-82e6-98710d854dd2",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 5:21:59 AM","Nicole.Hamre_UWA","4/15/2022 5:21:59 AM","No","No",121.8918436,-33.86626461
"b41919e2-ae6e-453a-83c9-33b4c12b6503",NA,"NSH","EsperanceBR","Yes","Yes","Yes","No","5","Yes","5","5","0","Nicole.Hamre_UWA","4/15/2022 5:28:18 AM","Nicole.Hamre_UWA","4/15/2022 5:28:18 AM","No","No",121.8938498,-33.8641714
"ee6dafa1-0637-48f4-9e60-91f53a124b65",NA,"NSH","EsperanceBR","Yes","No","Yes","No","10","Yes","4","9","0","Nicole.Hamre_UWA","4/15/2022 5:37:35 AM","Nicole.Hamre_UWA","4/15/2022 5:37:35 AM","No","No",121.8931756,-33.86515584
"2ab41e1c-c29d-49f8-9e42-94dbd63e416f",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 5:44:25 AM","Nicole.Hamre_UWA","4/15/2022 5:44:25 AM","No","No",121.8933167,-33.86508289
"05f2e315-4391-48ab-8db9-4d40ff60db73",NA,"NSH","EsperanceBR","Yes","No","Yes","No","6","Yes","3","6","0","Nicole.Hamre_UWA","4/15/2022 5:47:52 AM","Nicole.Hamre_UWA","4/15/2022 5:47:52 AM","No","No",121.8931343,-33.86493141
"bdc2ce8d-33f5-4fad-882b-c1f26feab2a2",NA,"NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 5:53:12 AM","Nicole.Hamre_UWA","4/15/2022 6:01:02 AM","No","No",121.8935612,-33.86468365
"f0766dca-f2af-42e8-8e4a-9fe484bd8c26",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 6:00:50 AM","Nicole.Hamre_UWA","4/15/2022 6:02:03 AM","No","No",121.8937161,-33.86525325
"a80fcc52-46df-43b4-bb73-d23f1f9d0115",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 6:08:27 AM","Nicole.Hamre_UWA","4/15/2022 6:08:27 AM","No","No",121.890928,-33.86569423
"93ac8506-1f4e-42c0-bb67-e380b930d591",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 6:18:03 AM","Nicole.Hamre_UWA","4/15/2022 6:18:03 AM","No","No",121.8934939,-33.86544496
"8601227a-74a9-457e-9ea5-0c9fc50db8c6",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 6:31:40 AM","Nicole.Hamre_UWA","4/15/2022 6:31:40 AM","Yes","No",121.8935382,-33.8648427
"57df5131-7667-474a-99af-658a3ba21da7",NA,"NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 7:24:15 AM","Nicole.Hamre_UWA","4/15/2022 7:41:14 AM","No","No",121.8935012,-33.86607045
"b6b0e669-07b1-429a-82f4-26169acde047",NA,"NSH","BandyCreekBR","Yes","No","Yes","No","7","Yes","3","4","0","Nicole.Hamre_UWA","4/15/2022 8:00:13 AM","Nicole.Hamre_UWA","4/15/2022 8:00:13 AM","No","No",121.893498,-33.86510307
"fd8a8b32-1478-4088-84b9-28112b8f0a07",NA,"NSH","BandyCreekBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 8:30:33 AM","Nicole.Hamre_UWA","4/15/2022 8:30:33 AM","No","No",121.9314282,-33.83341028
"5af31222-4c9f-4522-98a5-34255387ccea",NA,"NSH","BandyCreekBR","No","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/15/2022 8:36:38 AM","Nicole.Hamre_UWA","4/15/2022 8:36:38 AM","No","No",121.9311447,-33.83332618
"308d1a28-5890-4c26-b795-5fc5c0c55e65",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/16/2022 2:45:03 AM","Nicole.Hamre_UWA","4/16/2022 2:45:03 AM","No","No",121.8929483,-33.86504398
"3d2cb882-be3a-4ae5-9836-6ba64e411968",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes","4","Yes","4","4","0","Nicole.Hamre_UWA","4/16/2022 3:29:57 AM","Nicole.Hamre_UWA","4/16/2022 3:29:57 AM","No","No",121.8932095,-33.86515243
"900bd04d-ee24-4343-8031-7aa1ebf9b627",NA,"NSH","EsperanceBR","Yes","Yes","Yes","No","4","Yes","1","2","0","Nicole.Hamre_UWA","4/16/2022 3:40:40 AM","Nicole.Hamre_UWA","4/16/2022 3:40:40 AM","No","No",121.8934569,-33.86507884
"0d0514e0-6b29-4bc9-96b8-1b792bbf350a",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"No",NA,NA,NA,"Nicole.Hamre_UWA","4/16/2022 3:49:29 AM","Nicole.Hamre_UWA","4/16/2022 3:49:29 AM","No","No",121.8930882,-33.8648433
"4fa30272-b53b-4180-bfdc-174f98090304",NA,"NSH","EsperanceBR","Yes","No","Yes","No","5","Yes","1","0","15","Nicole.Hamre_UWA","4/16/2022 4:07:55 AM","Nicole.Hamre_UWA","4/16/2022 4:07:55 AM","No","No",121.8934183,-33.86502127
"1ad0c184-4275-41d6-b081-7c489eab0689",NA,"NSH","EsperanceBR","Yes","No","NE","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/16/2022 4:34:11 AM","Nicole.Hamre_UWA","4/16/2022 4:34:11 AM","No","Refusal",121.8938964,-33.86509004
"af6c79b2-b38e-4819-b04a-3c38d4952d30",NA,"NSH","EsperanceBR","Yes","No","Yes","No","8","Yes","3","2","0","Nicole.Hamre_UWA","4/16/2022 4:46:38 AM","Nicole.Hamre_UWA","4/16/2022 4:46:38 AM","No","No",121.8937252,-33.86503613
"e856c365-1ac0-4632-ac32-ac1942a2d880",NA,"NSH","EsperanceBR","Yes","No","Yes","No","4","Yes","2","4","1","Nicole.Hamre_UWA","4/16/2022 5:03:33 AM","Nicole.Hamre_UWA","4/16/2022 5:03:33 AM","No","No",121.8929904,-33.86525808
"c6ec7d10-eafb-401a-8583-21340f03b51b",NA,"NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/16/2022 5:08:38 AM","Nicole.Hamre_UWA","4/16/2022 5:08:38 AM","No","No",121.8938399,-33.86461781
"045d536c-c708-4db2-ab29-ef940524bf57",NA,"NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/16/2022 5:24:06 AM","Nicole.Hamre_UWA","4/16/2022 5:24:06 AM","Yes","No",121.8936508,-33.86492666
"a21baf3e-4112-4cc7-87ef-4273c97cf1e7",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/16/2022 5:28:47 AM","Nicole.Hamre_UWA","4/16/2022 5:28:47 AM","No","No",121.8926217,-33.86539741
"be852477-4363-48dd-80b7-76a0eef0e495",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/16/2022 5:39:51 AM","Nicole.Hamre_UWA","4/16/2022 5:39:51 AM","No","No",121.892573,-33.86542909
"aa682fcc-3076-4ffb-8be7-7534ce7731a5",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/16/2022 5:48:40 AM","Nicole.Hamre_UWA","4/16/2022 5:48:40 AM","No","No",121.8921151,-33.86565088
"f052074a-fecd-44fc-a9b3-1617f00d241c",NA,"NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/16/2022 6:45:19 AM","Nicole.Hamre_UWA","4/16/2022 6:45:19 AM","No","No",121.8934346,-33.86490164
"a8d58630-664b-494c-a53c-7b8b724bb7ea",NA,"NSH","EsperanceBR","No","No","Yes","No",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/16/2022 7:06:09 AM","Nicole.Hamre_UWA","4/16/2022 7:06:09 AM","No","No",121.8935742,-33.86613031
"ad39df5e-3eda-483b-9f50-769e076d4278",NA,"EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/18/2022 12:45:41 AM","Nicole.Hamre_UWA","4/18/2022 12:45:41 AM","No","No",121.8926661,-33.86467654
"77816a8e-32d5-4051-b88f-8ea83a9b0827",NA,"EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/18/2022 1:18:27 AM","Nicole.Hamre_UWA","4/18/2022 1:18:27 AM","No","No",121.8930587,-33.86509595
"6a0ea7b0-1740-45f7-8476-321a15319828",NA,"EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/18/2022 2:10:06 AM","Nicole.Hamre_UWA","4/18/2022 5:59:33 AM","No","No",121.8924797,-33.8654063
"ea8fb10b-ca3b-41ff-b40b-8a4176f98ef3",NA,"EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/18/2022 3:20:44 AM","Nicole.Hamre_UWA","4/18/2022 3:20:44 AM","No","No",121.9313825,-33.83302129
"74b97a2d-c577-4c9e-bcd6-51a65787504c",NA,"EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/18/2022 4:10:44 AM","Nicole.Hamre_UWA","4/18/2022 4:10:44 AM","No","No",121.9310046,-33.83346477
"043e22af-10e1-466d-8f9f-87d55181a93b",NA,"EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,"4",NA,"Nicole.Hamre_UWA","4/18/2022 4:47:44 AM","Nicole.Hamre_UWA","4/18/2022 4:47:44 AM","No","No",121.9305501,-33.83349126
"9fb72fa6-1bab-466d-88d9-08f15ae944b7",NA,"EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/18/2022 5:38:12 AM","Nicole.Hamre_UWA","4/18/2022 5:38:12 AM","No","No",121.9313095,-33.83400278
"623e3204-89bc-404a-a8d9-c432906b6418",NA,"EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/18/2022 5:51:13 AM","Nicole.Hamre_UWA","4/18/2022 5:51:13 AM","Yes","Yes",121.930919,-33.83377085
"d664f9e8-83da-4331-b807-23006dcaa809",NA,"EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,NA,"Nicole.Hamre_UWA","4/18/2022 5:55:46 AM","Nicole.Hamre_UWA","4/18/2022 5:55:46 AM","No","No",121.9310979,-33.83365244
"75a03b32-df2a-4afe-9275-a1ef7c757e20",NA,"NSH","EsperanceBR","Yes","Yes","Yes","Yes","10","Yes","4","6","0","Nicole.Hamre_UWA","4/20/2022 1:14:30 AM","Nicole.Hamre_UWA","4/20/2022 1:17:17 AM","No","No",121.8921515,-33.86531461
